record_id,row_index,smiles,prop,repeat_unit_id
dr_ae55939af7d139a0bcdd,12299,*O[Si](C)(C)CC[Si](*)(C)C,tg,ru_9083c4a6d7d49c46ccf6
dr_2e616d4eba47407e1de4,12300,*O[Si](C)(C)CCCCCC[Si](*)(C)C,tg,ru_d6971294e2ac556ba2d3
dr_0dc275345dbddaa0e9bc,12301,*O[Si](C)(C)CCCCCCCC[Si](*)(C)C,tg,ru_1bc07d2aea51abfb5235
dr_06a1ee34e25d0fec4ef1,12302,*O[Si](C)(C)c1cccc([Si](*)(C)C)c1,tg,ru_688bd3e146413ea32e17
dr_dc17174869b4f519c2ad,12303,*O[Si](*)(C)OCCOCCOCCOCCOCCOCCOCCOCCOC,tg,ru_2f4ea265d502cb6efddf
dr_78a11216a3764d9cb7f9,12304,*O[Si](C)(C)CC[Si](C)(C)Oc1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1C,tg,ru_c2200ee2c9c4cee9dde2
dr_cc7e5f1a438aa3d2ddd0,12305,*O[Si](C)(C)c1ccc([Si](C)(C)Oc2c(C)cc(-c3cc(C)c(*)c(C)c3)cc2C)cc1,tg,ru_428c151301752343f670
dr_91671e647c841da02ddd,12306,*C[Si](*)(C)c1ccccc1,tg,ru_f71f8fcb43760714ad7d
dr_1359d5cf9a632ab63f60,12307,*[Si](*)(CCCC)CCCC,tg,ru_f63b9745f7dc5511e1eb
dr_1cd81309bbe2078a5467,12308,*[Si](*)(CCCC)CCCCC,tg,ru_19c90ec76b8c0b8a8574
dr_056ac87580d5c19a2605,12309,*O[Si](C)(C)[Si](*)(C)C,tg,ru_dd44642e49d868ece319
dr_c5e73ec8e54aa563d5c1,12310,*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,ru_d8b4c2cedbecdc56fee3
dr_e1c223a4492aae3da305,12311,*O[Si](*)(C)C1CC2CC1CC2OC(=O)OC(C)(C)C,tg,ru_0e6fd988b13f6f9fe89d
dr_cfd94cee845af3277d8c,12312,*C[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](*)(C)C,tg,ru_2213fbbfef0b493928ca
dr_f6bf30ec2f1d25afefdc,12313,*C#Cc1cccc(C#C[SiH](*)C)c1,tg,ru_635f8efea01fe97f568d
dr_57cd02a3f86e35000cc8,12314,*C#Cc1cccc(C#C[SiH2]*)c1,tg,ru_b916faceca8fa3710dda
dr_4d9e3f6adf6befc5f498,12315,*C#Cc1cccc(C#C[SiH](*)c2ccccc2)c1,tg,ru_eb53c5dc5ce43bcc1f74
dr_5cc8e6e4c45cf5ce6533,12316,*C#Cc1ccccc1C#C[SiH](*)c1ccccc1,tg,ru_78ec91181b95dfe27add
dr_e1e7238a767322f7c538,12317,*[Si](*)(CCCC)CCCCCC,tg,ru_1ada4fc0df65a38db22e
dr_f73864737f91d763b50e,12318,*O[Si](C)(C)c1ccc([Si](C)(C)O[SiH](*)C)cc1,tg,ru_2424f5ac9007a5ebbc1f
dr_c5d56421fdd041f724f9,12319,*O[Si](C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,tg,ru_6973050f5d005f81534a
dr_ae552ef6229e22548de5,12320,*O[Si](C)(C)c1ccc([Si](C)(C)O[SiH](*)CCC(F)(F)F)cc1,tg,ru_6922e05cc72508fa699c
dr_dd5101229b831d700dc6,12321,*O[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,tg,ru_c9dce9f6ecbe91433da1
dr_e3f2dc20e2fd55653a65,12322,*[Si](*)(C)c1ccccc1,tg,ru_849b6b629d0bdccd0558
dr_4ff1770b850546378e1f,12323,*O[Si](*)(C)OCCCCCCCCCCCOc1ccc(C2COC(c3ccc(OC)cc3)OC2)cc1,tg,ru_08f1c975c964694aebb2
dr_d929b980c511e012ceba,12324,*O[Si](*)(C)OCCCCCCCCCCCOc1ccc(C2COC(c3ccc(OCC(C)CC)cc3)OC2)cc1,tg,ru_946ea91aaa8cf195c961
dr_f056cc05568a06b6e9ec,12325,*Cc1ccccc1[Si](*)(C)C,tg,ru_75bde5d3ea922b809633
dr_b2972c678657dd7722c5,12326,*Cc1ccccc1[Si](*)(C)c1ccccc1,tg,ru_6a73681a6695c385e0e7
dr_b74ecc6119d1bb45f0d4,12327,*Cc1ccccc1[Si](*)(c1ccccc1)c1ccccc1,tg,ru_c83d63a1956554c1b193
dr_a4ee8cc40668c2c0c2b4,12328,*Cc1ccccc1C[Si](*)(C)C,tg,ru_09432879761cdb6fa944
dr_8bb6ff76bf6290160cde,12329,*C/C=C/C[Si](*)(c1ccccc1)c1ccccc1,tg,ru_00e25d87b39ef40f741f
dr_cf383ae2f075c56488b9,12330,*C/C=C/C[Si](*)(C=C)C=C,tg,ru_14731a8fe1abfbca86e9
dr_045ec83bac6f1d17c889,12331,*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2C)cc1,tg,ru_54e423f1446204399a57
dr_2772d4143d7189cfde7c,12332,*[Si](*)(CCCCCC)c1ccccc1,tg,ru_d1866333343c2f07d6db
dr_7240331047f2d0b71c4a,12333,*O[Si](*)(C)CCCOc1ccc(-c2ccc(C#N)cc2)cc1,tg,ru_3344eaa093e52356069f
dr_900fcd333bf02807cefd,12334,*O[Si](C)(C)O[Si](*)(C)CCCCOc1ccc(-c2ccc(C#N)cc2)cc1,tg,ru_326170a606a4877abedd
dr_fe64fe2d44b67626804f,12335,*O[Si](*)(C)c1ccc(C)cc1,tg,ru_084bcc5b5850369be50a
dr_e4bad1a9764c5e42721c,12336,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OCC(C)CC)cc3)cc2)cc1,tg,ru_013bd95210c2c023e5e8
dr_a13c2828b40686bbb690,12337,*[Si](*)(C)CCC(F)(F)F,tg,ru_6b986688e46911e6e695
dr_d75d138eee391c718f2f,12338,*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)OCC(C)CC)cc2)cc1,tg,ru_e79c991b18e37d0eb7ea
dr_3a29f258810f032620b0,12339,*O[Si](C)(C)O[Si](*)(C)CCCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2C)cc1,tg,ru_f3c0fa77eb787e1d0f1a
dr_ff381270afd5c7cfb7dd,12340,*O[Si](*)(C)CCCCCn1c2ccccc2c2ccccc21,tg,ru_178877f519a5cc441d8e
dr_7329f37ee52d66a81e32,12341,*O[Si](*)(C)CCCCCCn1c2ccccc2c2ccccc21,tg,ru_fb92bccec354c23ff749
dr_0b7182d417479851d06c,12342,*O[Si](*)(C)CCCCCCCCCCCn1c2ccccc2c2ccccc21,tg,ru_876c307b28a5248ad38d
dr_96a9e4cee17fd65e25f9,12343,*O[Si](*)(C([2H])([2H])[2H])C([2H])([2H])[2H],tg,ru_23d77ac002c92c813b90
dr_33263f7e04b28278feff,12344,*O[Si](*)(C)CCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,ru_856ebf2dabcd80f56355
dr_30068e71ffb7ec995704,12345,*O[Si](*)(C)CCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,ru_f45b15e669151e283858
dr_cf5e0b13c69b19e88c3e,12346,*O[Si](*)(C)CCCCC(=O)OCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,ru_9ec1c138bbe83866e8a4
dr_7ffd7c8cec55a843567d,12347,*O[Si](*)(C)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,ru_842d6bc9ea09de9a867f
dr_e2c9164144652f98e605,12348,*O[Si](*)(C)CCCCC1COC(=O)O1,tg,ru_673775682b546e0bb277
dr_cf56ed2d68c9c3e3d81d,12349,*O[Si](*)(C)CCCOCC1COC(=O)O1,tg,ru_5ac8fdf64ec1db571d1d
dr_f26c34b9255210d46862,12350,*CC/C=C/C[Si](*)(C)c1ccccc1,tg,ru_41ab36dea0773d56b4b2
dr_bc6ce08da963868a246c,12351,*CCCCC[Si](*)(C)c1ccccc1,tg,ru_92b3dd05781791712f53
dr_dbad82e6322055936c9c,12352,*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,tg,ru_58e0c2c8c202aa4f5c9b
dr_01be4ad889a56ebda89b,12353,*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,tg,ru_48f073815bc651701f3d
dr_30ed7bc62255d7c11b05,12354,*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,tg,ru_646af94a9f669f44c5e5
dr_f26468435177e83c9dbc,12355,*O[Si](*)(C)CCCC,tg,ru_4a5e9ceb62bb95ff5779
dr_21a13da659db42f89e63,12356,*O[Si](*)(C)CCCCC,tg,ru_de048d9a95ffff5e3216
dr_15806fbe468d0d5406f4,12357,*[Si](*)(C)c1ccc(COCCN(CC)c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1,tg,ru_5a9c530d0a5aebbd2bf6
dr_f8660b3ceff08128d22e,12358,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC(C)CC)c(OCC(C)CC)c(OCC(C)CC)c4)cc3)cc2)cc1,tg,ru_64cdf816a8f7df986daa
dr_a54384d7e5fd4c33d33a,12359,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCCCCC)c(OCCCCC)c(OCCCCC)c4)cc3)cc2)cc1,tg,ru_b23e34053360f1817fc3
dr_f25cbfd75851197bd5c1,12360,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c4)cc3)cc2)cc1,tg,ru_50b2520d042ac2b31e87
dr_1b87172cfee8bbe8bec8,12361,*O[Si](C=C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,tg,ru_fd7afb78dc9cd3b8e0c4
dr_a70df571c4d4b116b11c,12362,*O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,tg,ru_232b921643d8f2a444e4
dr_faa3fac6cfd29232253a,12363,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,tg,ru_9a89aa437befa4d1084c
dr_6d93b156d15d65ba94f0,12364,*O[Si](*)(C)CCCOc1ccc(/N=N/c2ccc(S(=O)(=O)O)cc2)cc1,tg,ru_f65501a3c1c158468918
dr_195cea6504501af62956,12365,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C#N)cc1,tg,ru_eed57be09f27454eee06
dr_0d4cba30e61f77dc1433,12366,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(-c2ccc(C#N)cc2)cc1,tg,ru_9952809e7c3264f17662
dr_038b0158a58b38314711,12367,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,tg,ru_6af35c1b02aabcd259da
dr_867295cee7bc9b74181f,12368,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(C#N)cc3)cc2)cc1,tg,ru_8406adf0b3cab9a9ec97
dr_88d860292c67a8b1d598,12369,*O[Si](C)(C)O[Si](C)(C)O[SiH](*)O[Si](C)(C)C=C,tg,ru_65e674c674d2e08ae7d1
dr_75c4d7af13d2ae7221f7,12370,*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,tg,ru_782bc5197f2aed27a813
dr_efed142d689b495c0268,12371,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OCCCCCC)cc2)cc1,tg,ru_6792ab70a9c64961b399
dr_f6acfa272e8b00be3f70,12372,*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCCC)cc2)cc1,tg,ru_f33f9ec5bb63c479c485
dr_e7cf291a5624d4b18c46,12373,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(OC)cc3)cc2)cc1,tg,ru_ab65d924ca361dab8bf5
dr_aa030c5b1e309a3d9a97,12374,*O[Si](*)(C)CCCOCCOCCOc1ccc(COc2ccc3cc(C#N)ccc3c2)cc1,tg,ru_649fdc416bd5a74c580b
dr_048daef12bda202067a0,12375,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCC)cc2)cc1,tg,ru_96e218409f2a6ac10a8c
dr_e3f7ababfe3fd65c6d2c,12376,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(OC)cc2)cc1,tg,ru_a0502b76be3f0e5a8e5c
dr_d4a22a7e429288e75b11,12377,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(C#N)cc2)cc1,tg,ru_4e3c1ab8b758ed301941
dr_634df9680dc17e1ac5f4,12378,*O[Si](*)(C)CCCCCOc1ccc(/C=C/c2ccc(OC)cc2)cc1,tg,ru_71e7dfc03189f2ca1727
dr_bbb572cad9b9a6cda26c,12379,*CC(C[Si](*)(C)C)c1ccccc1,tg,ru_854a3f33bf07f1e7fe05
dr_8376018abce6b9aa4c59,12380,*CCC(c1ccccc1)[Si](*)(C)C,tg,ru_d14db8861a267e2920ac
dr_ba1ac8745b291befd2f9,12381,*O[Si](*)(C)CCc1ccc(O)cc1,tg,ru_d5adc469766302548351
dr_cfec9bedad121e71f1f7,12382,*O[Si](*)(C)C1CC2CC1C1C3CC(CC3C(=O)OC(C)(C)C)C21,tg,ru_f32b7af18c6c10ecd180
dr_25dcbd8bce2b67d4560e,12383,*O[Si](*)(c1ccccc1)c1ccc(OC(C)(C)C)cc1,tg,ru_87788a883131024693b6
dr_eb4205bae9e3c4f41190,12384,*O[Si](*)(CCCOCCOC)CCCOCCOC,tg,ru_c18ca42e6ce22c617727
dr_19f18081cb83a17e568c,12385,*O[Si](*)(CCCOCCOCCOC)CCCOCCOCCOC,tg,ru_a026e582adc67fc0e89b
dr_3e356291f4df82c9e5f9,12386,*O[Si](*)(CCCOCCOCCOCCOC)CCCOCCOCCOCCOC,tg,ru_8bf82b6d7402ffd146da
dr_9a2044bc35346f9e92f4,12387,*O[Si](*)(CCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOC,tg,ru_1d602a1b44eb01b4ef5e
dr_63aa6215dbcf5e89f922,12388,*O[Si](*)(CCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOC,tg,ru_eabf1ec48db52fd06c58
dr_91151ca42fa34f6e8209,12389,*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOC,tg,ru_80e91c3034908641c569
dr_769c150f0619f97294a3,12390,*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOCCOC,tg,ru_7c01ab0e26ee490f0e74
dr_15e2e947d3fd555a085e,12391,*CC(Cc1cccc2ccccc12)C[Si](*)(C)C,tg,ru_227b9070e6dac853167b
dr_6fa634d6c7072c2758fc,12392,*CC(Cc1ccc(-c2ccccc2)cc1)C[Si](*)(C)C,tg,ru_8a89b109580e99e677ed
dr_a5038c2d91bd64d2d71c,12393,*CC(C[Si](*)(C)C)c1cccc2ccccc12,tg,ru_c9e287d86c0d22a315a9
dr_1008ef6a884766cd7cf3,12394,*O[Si](*)(C)CCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOC)cc1,tg,ru_dc5762bac0f833bfe6e1
dr_84bdd6106406b6457c59,12395,*O[Si](*)(C)CCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOC)cc1,tg,ru_328acab0a3d143c7a38f
dr_0cf284648ef02f28c322,12396,*O[Si](*)(C)CCCCCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOC)cc1,tg,ru_2021160c3dc93828f3cb
dr_63a0835fc85ff65d2e32,12397,*O[Si](*)(C)CCCCCCCCCCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,tg,ru_f7e9a56c60104f8cce16
dr_c1b3b419af25ea74a92b,12398,*O[Si](C)(C)CC[Si](*)(C)O[Si](C)(C)C,tg,ru_179d216c694ddb8ffe2c
dr_f89fae53065ba83235ed,12399,*O[Si](*)(CCC)c1ccccc1,tg,ru_323aed8c1c9553dcb5a6
dr_9031e02c4c71e17037bb,12400,*O[Si](*)(C)CCCOc1ccc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)cc1S(=O)(=O)O[K],tg,ru_cb288ebd04a68798229c
dr_7684f5e2f1d53e319f98,12401,*O[Si](*)(C)CCCOCCOCCOCCOC,tg,ru_9fa1b4550dd3ee99acdc
dr_acc456625707a319981b,12402,*/C=C/c1cccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)c1,tg,ru_b89493763f861bc16b54
dr_ea286aa42eb711ac9d18,12403,*/C=C/c1cccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)c1,tg,ru_019ed3b707dd4a9a82fe
dr_eda42918ec1835282a1c,12404,*O[Si](*)(C)OCCOCCOCCOC,tg,ru_9d159caaf607a7552b03
dr_d38cdd048071fa0ebc64,12405,*CCC[Si](*)(C[Si](C)(C)c1ccccc1)C[Si](C)(C)c1ccccc1,tg,ru_e7422d7652f795cb812c
dr_7011bd0e6c024f42ce5e,12406,*CCC[Si](*)(C)C[Si](C)(C)C,tg,ru_7489b2d8ff7dbc4242fd
dr_4f547159c0755c21dc5a,12407,*CCC[Si](*)(C)CCC[Si](C)(C)C,tg,ru_f341edafd492522c975b
dr_109e9ab8df052739736e,12408,*CCC[Si](*)(C)c1cccc(C)c1,tg,ru_c10d4fee699469dcc727
dr_afd84f685e7de52bf681,12409,*CCC[Si](*)(c1cccc2ccccc12)C1CCCCC1,tg,ru_ba12f22e4b47f0f3674d
dr_bcc0bda908110f44b660,12410,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCC)cc3)cc2)cc1,tg,ru_f1a7b83c458f43c31ae7
dr_43e322e6de901a9496b1,12411,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC)c(OCC)c(OCC)c4)cc3)cc2)cc1,tg,ru_645ee6505361a96eb0cd
dr_b4a0903aa3dda81d522b,12412,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC)cc(OCC)c4)cc3)cc2)cc1,tg,ru_abe22ae7be4031f894e4
dr_72b8ab9a21b9969821fc,12413,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4ccc(OCC)cc4)cc3)cc2)cc1,tg,ru_df5765b7e70cce998d24
dr_645a2f3206ddf51344c4,12414,*O[Si](c1ccccc1)(c1ccccc1)c1ccc([Si](*)(c2ccccc2)c2ccccc2)cc1,tg,ru_6535664fd646ae026b3c
dr_876a0b0d7544b26d5725,12415,*O[Si](c1ccccc1)(c1ccccc1)c1ccc(-c2ccc([Si](*)(c3ccccc3)c3ccccc3)cc2)cc1,tg,ru_1c9f06bab463584a8d72
dr_6cd8fa58b9b34a40a2e7,12416,*O[Si](C)(C)c1ccc(-c2ccc([Si](*)(C)C)cc2)cc1,tg,ru_1a43c6a319d8ba3ff2d3
dr_5cf8ff2c5e19a5dc5f1f,12417,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(C(=O)OC(C)C(=O)OC(C)C(=O)OCC(C)CC)cc3)cc2)cc1,tg,ru_34088bd66c09aa8ab59d
dr_4e31cdee6c6b306cd014,12418,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(C(=O)OC(C)C(=O)OC(C)C(=O)OC(C)C(=O)OCC(C)CC)cc3)cc2)cc1,tg,ru_7b3ba4448c0a64399e1f
dr_8c7e79abfcb029b36c29,12419,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)OCCOc2ccc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)cc2)cc1,tg,ru_d6a614ee817d9f6de35f
dr_3e665183282c18911cca,12420,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCC(C)CC)cc2)cc1,tg,ru_30b9b368fc37ad227f5c
dr_c63c64a5eb5161e4c657,12421,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCC(C)CC)cc3)cc2)cc1,tg,ru_db0a6dba2d0f3fd7885f
dr_2a588dd36c62f2dc1021,12422,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OCC(C)CC)cc3)cc2)cc1,tg,ru_6f85041c1c57ae3e84e9
dr_c62eba4534abce2c9af7,12423,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4ccc(OCC(C)CC)cc4)cc3)cc2)cc1,tg,ru_2ea41fc2af6d59979392
dr_8164e5733f435a3ca9be,12424,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(C(=O)OC/C=C(\C)CCC=C(C)C)cc1,tg,ru_9a8781cbe733db0885fa
dr_31220d726c19e2b59a3c,12425,*O[Si](C)(C)c1ccc([Si](*)(C)C)c2ccccc12,tg,ru_7d4d8b2a28765a724659
dr_cacb8db1e51cbd9c3ad5,12426,*O[Si](C)(C)c1cccc2c([Si](*)(C)C)cccc12,tg,ru_3e5c87fb6fc8b20768ea
dr_04b53b0b98c7031e1e52,12427,*O[Si](C)(C)c1ccc2cc([Si](*)(C)C)ccc2c1,tg,ru_459cf6144d47371bf125
dr_62308bf93ce23439995d,12428,*O[Si](C)(C)c1ccc2ccc([Si](*)(C)C)cc2c1,tg,ru_bc337838a4eb3508548a
dr_8749f030c9f42b2a271c,12429,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCCCCCCC)cc3)cc2)cc1,tg,ru_94f6826528625c91411c
dr_653ea7a0e4da15cffe8b,12430,*O[Si](*)(C)CC[Si](OCCOC)(OCCOC)OCCOC,tg,ru_9797bb44491969fc8f48
dr_271e4eb42e39ad684f21,12431,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc2cc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)ccc2c1,tg,ru_13ce9a412284c4623f31
dr_fa74e561ddcc425de58f,12432,*O[Si](*)(C)CCCOc1ccc(C(=O)OCCOc2ccc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)cc2)cc1,tg,ru_f7267b2c350bd6611ad1
dr_09fdbdbdbdd5b19e0959,12433,*O[Si](*)(C)CCCOc1ccc2c(c1)c1cc(-c3ccc4c(c3)c3ccccc3n4CC(CC)CCCC)ccc1n2CC(CC)CCCC,tg,ru_596bb10233306132cbaf
dr_098eed059c473a0a0bd2,12434,*O[Si](*)(C)CCCOc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C)cc4)cc3)cc2)cc1,tg,ru_3f3935d55b73e5ea6765
dr_84a9e64810c7e534be12,12435,*O[Si](*)(C)CCCOc1ccc(-c2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,tg,ru_3802bef2a5b8c9e7c533
dr_f75f280a036e508850d0,12436,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,tg,ru_af0d60c2ef2384fecfb4
dr_5f0373d6b1f75d738ea3,12437,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)CCCCC(=O)OC4CC(C)CCC4C(C)C)cc3)cc2)cc1,tg,ru_3a23bc9245fb79e5488a
dr_d511d9e38fd362d350e1,12438,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,tg,ru_791843cba3fe2e9c5481
dr_9b8c00253e472d823243,12439,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,tg,ru_30d5b59f44306159b64a
dr_437edfb9e2929f856233,12440,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)CCCCC(=O)OC4CC(C)CCC4C(C)C)cc3)cc2)cc1,tg,ru_7f4c91235421ca94a9e1
dr_3babaa5b442d835c373c,12441,*O[Si](C)(C)c1cc(OCCOCc2ccccc2)c([Si](*)(C)C)cc1OCCOCc1ccccc1,tg,ru_37349791dae3c0cebf2c
dr_77cd9d51c105bd81b3d4,12442,*O[Si](C)(C)c1cc(OCCO)c([Si](*)(C)C)cc1OCCO,tg,ru_cb5b4d897c7f91e25ab8
dr_a7f267d8559e49bef59a,12443,*O[Si](C)(C)c1ccc2cc3cc([Si](*)(C)C)ccc3cc2c1,tg,ru_ec32c7d7aa968d043015
dr_beb0ce795ffbd57887b7,12444,*O[Si](C)(C)c1cccc2c1ccc1c([Si](*)(C)C)cccc12,tg,ru_d376c81b24ad1dd3d7db
dr_604f4ed23eef90e11eb7,12445,*[Si](*)(C)CCCOCC1COC(C)(C)O1,tg,ru_458c3cca5bc3e14719e1
dr_c544ccf79d126d4b407d,12446,*O[Si](*)(C)CCc1cc(C(=O)Oc2ccc(OC)cc2)ccc1C(=O)Oc1ccc(OC)cc1,tg,ru_3b1e084a81cded303867
dr_35503b12c8bfe5aed642,12447,*O[Si](*)(C)CCc1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCC)cc1,tg,ru_9837a33ef1238fd53de0
dr_ba4c2da1bff7b2d77cef,12448,*O[Si](*)(C)CCc1cc(-c2nnc(-c3ccc(OCCCCCCCCCCCC)cc3)o2)ccc1-c1nnc(-c2ccc(OCCCCCCCCCCCC)cc2)o1,tg,ru_1bc3647f45bca29c007a
