node_id,node_type,source_id,canonical_name,display_name,properties_json,source_scope,active,created_by,schema_version
kg_repeatunit_ru_b9cd07811b3f6b024293,RepeatUnit,ru_b9cd07811b3f6b024293,*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,"{""canonical_smiles"": ""*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1"", ""formula"": ""C26H34*2N2O2S"", ""molecular_weight_M0"": ""438.637000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1"", ""repeat_unit_id"": ""ru_b9cd07811b3f6b024293"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9cd07811b3f6b024293b37e"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9d27ce750b3b8be6fd4,RepeatUnit,ru_b9d27ce750b3b8be6fd4,*CCOCC(=O)NCCCCCCNC(=O)CO*,*CCOCC(=O)NCCCCCCNC(=O)CO*,"{""canonical_smiles"": ""*CCOCC(=O)NCCCCCCNC(=O)CO*"", ""formula"": ""C12H22*2N2O4"", ""molecular_weight_M0"": ""258.318000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""egc"", ""raw_smiles"": ""*CCOCC(=O)NCCCCCCNC(=O)CO*"", ""repeat_unit_id"": ""ru_b9d27ce750b3b8be6fd4"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9d27ce750b3b8be6fd44a25"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9d330b718d0ae25c825,RepeatUnit,ru_b9d330b718d0ae25c825,*CC(*)OC(=O)c1cccc(Cl)c1,*CC(*)OC(=O)c1cccc(Cl)c1,"{""canonical_smiles"": ""*CC(*)OC(=O)c1cccc(Cl)c1"", ""formula"": ""C9H7*2ClO2"", ""molecular_weight_M0"": ""182.606000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""egc;tg"", ""raw_smiles"": ""*CC(*)OC(=O)c1cccc(Cl)c1"", ""repeat_unit_id"": ""ru_b9d330b718d0ae25c825"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9d330b718d0ae25c8254c83"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9dbcfecc315edfe4472,RepeatUnit,ru_b9dbcfecc315edfe4472,*CCCOC(=O)c1cc(/N=N/c2ccc(OCC)cc2)ccc1-c1ccc(/N=N/c2ccc(OCC)cc2)cc1C(=O)O*,*CCCOC(=O)c1cc(/N=N/c2ccc(OCC)cc2)ccc1-c1ccc(/N=N/c2ccc(OCC)cc2)cc1C(=O)O*,"{""canonical_smiles"": ""*CCCOC(=O)c1cc(/N=N/c2ccc(OCC)cc2)ccc1-c1ccc(/N=N/c2ccc(OCC)cc2)cc1C(=O)O*"", ""formula"": ""C33H30*2N4O6"", ""molecular_weight_M0"": ""578.625000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*CCCOC(=O)c1cc(/N=N/c2ccc(OCC)cc2)ccc1-c1ccc(/N=N/c2ccc(OCC)cc2)cc1C(=O)O*"", ""repeat_unit_id"": ""ru_b9dbcfecc315edfe4472"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9dbcfecc315edfe44720330"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9dfd7cbc9f43fc034aa,RepeatUnit,ru_b9dfd7cbc9f43fc034aa,*CC(O)COc1ccc(C2(C)CC(C)(C)c3cc(O*)ccc32)cc1,*CC(O)COc1ccc(C2(C)CC(C)(C)c3cc(O*)ccc32)cc1,"{""canonical_smiles"": ""*CC(O)COc1ccc(C2(C)CC(C)(C)c3cc(O*)ccc32)cc1"", ""formula"": ""C21H24*2O3"", ""molecular_weight_M0"": ""324.420000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*CC(O)COc1ccc(C2(C)CC(C)(C)c3cc(O*)ccc32)cc1"", ""repeat_unit_id"": ""ru_b9dfd7cbc9f43fc034aa"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9dfd7cbc9f43fc034aad493"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9e8338f1b4ef43f994e,RepeatUnit,ru_b9e8338f1b4ef43f994e,*/C=C(/c1ccc(*)cc1)c1ccc(C(F)(F)F)cc1,*/C=C(/c1ccc(*)cc1)c1ccc(C(F)(F)F)cc1,"{""canonical_smiles"": ""*/C=C(/c1ccc(*)cc1)c1ccc(C(F)(F)F)cc1"", ""formula"": ""C15H9*2F3"", ""molecular_weight_M0"": ""246.231000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_chain_growth_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*/C=C(/c1ccc(*)cc1)c1ccc(C(F)(F)F)cc1"", ""repeat_unit_id"": ""ru_b9e8338f1b4ef43f994e"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9e8338f1b4ef43f994edf37"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9e936aa1f95c5a8dc87,RepeatUnit,ru_b9e936aa1f95c5a8dc87,*CC(CO*)(CSCCCCC)CSCCCCC,*CC(CO*)(CSCCCCC)CSCCCCC,"{""canonical_smiles"": ""*CC(CO*)(CSCCCCC)CSCCCCC"", ""formula"": ""C15H30*2OS2"", ""molecular_weight_M0"": ""290.538000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*CC(CO*)(CSCCCCC)CSCCCCC"", ""repeat_unit_id"": ""ru_b9e936aa1f95c5a8dc87"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9e936aa1f95c5a8dc87e50a"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9ee6ef718da4e28a4d3,RepeatUnit,ru_b9ee6ef718da4e28a4d3,*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F,*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F,"{""canonical_smiles"": ""*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F"", ""formula"": ""C5*2ClF7O2"", ""molecular_weight_M0"": ""260.492000"", ""num_records"": ""3"", ""polymer_origin_hint"": ""unknown"", ""props"": ""egb;egc;tg"", ""raw_smiles"": ""*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F"", ""repeat_unit_id"": ""ru_b9ee6ef718da4e28a4d3"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9ee6ef718da4e28a4d305d0"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9f40e7b3e963430b0ec,RepeatUnit,ru_b9f40e7b3e963430b0ec,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8c(C)cc(C(C)(C)c9cc(C)c(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)c(C)c9)cc8C)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8c(C)cc(C(C)(C)c9cc(C)c(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)c(C)c9)cc8C)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1,"{""canonical_smiles"": ""*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8c(C)cc(C(C)(C)c9cc(C)c(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)c(C)c9)cc8C)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1"", ""formula"": ""C69H58*2N2O8"", ""molecular_weight_M0"": ""1043.229000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8c(C)cc(C(C)(C)c9cc(C)c(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)c(C)c9)cc8C)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1"", ""repeat_unit_id"": ""ru_b9f40e7b3e963430b0ec"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9f40e7b3e963430b0ec01a0"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9f978ed39da39ad8190,RepeatUnit,ru_b9f978ed39da39ad8190,*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,"{""canonical_smiles"": ""*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1"", ""formula"": ""C40H24*2N4O2"", ""molecular_weight_M0"": ""592.658000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1"", ""repeat_unit_id"": ""ru_b9f978ed39da39ad8190"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9f978ed39da39ad81903fce"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9f9aa300238dda3e8a9,RepeatUnit,ru_b9f9aa300238dda3e8a9,*CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,*CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,"{""canonical_smiles"": ""*CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*"", ""formula"": ""C23H44*2N2O2"", ""molecular_weight_M0"": ""380.617000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""egc;xc"", ""raw_smiles"": ""*CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*"", ""repeat_unit_id"": ""ru_b9f9aa300238dda3e8a9"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9f9aa300238dda3e8a927b0"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_b9fa996fc98bf05f4ade,RepeatUnit,ru_b9fa996fc98bf05f4ade,*Nc1ccc(-c2ccc(*)cc2)c(C)c1,*Nc1ccc(-c2ccc(*)cc2)c(C)c1,"{""canonical_smiles"": ""*Nc1ccc(-c2ccc(*)cc2)c(C)c1"", ""formula"": ""C13H11*2N"", ""molecular_weight_M0"": ""181.238000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""egc"", ""raw_smiles"": ""*Nc1ccc(-c2ccc(*)cc2)c(C)c1"", ""repeat_unit_id"": ""ru_b9fa996fc98bf05f4ade"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""b9fa996fc98bf05f4adeb0eb"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba12f22e4b47f0f3674d,RepeatUnit,ru_ba12f22e4b47f0f3674d,*CCC[Si](*)(c1cccc2ccccc12)C1CCCCC1,*CCC[Si](*)(c1cccc2ccccc12)C1CCCCC1,"{""canonical_smiles"": ""*CCC[Si](*)(c1cccc2ccccc12)C1CCCCC1"", ""formula"": ""C19H24*2Si"", ""molecular_weight_M0"": ""280.487000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*CCC[Si](*)(c1cccc2ccccc12)C1CCCCC1"", ""repeat_unit_id"": ""ru_ba12f22e4b47f0f3674d"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba12f22e4b47f0f3674dc50e"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba19bde2900ce7fee727,RepeatUnit,ru_ba19bde2900ce7fee727,*/C=C/C1CC(*)C(C(=O)OCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,*/C=C/C1CC(*)C(C(=O)OCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,"{""canonical_smiles"": ""*/C=C/C1CC(*)C(C(=O)OCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1"", ""formula"": ""C47H48*2N2O6"", ""molecular_weight_M0"": ""736.909000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*/C=C/C1CC(*)C(C(=O)OCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1"", ""repeat_unit_id"": ""ru_ba19bde2900ce7fee727"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba19bde2900ce7fee7279308"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba2511bfe5410edc6a7d,RepeatUnit,ru_ba2511bfe5410edc6a7d,*CCOCCOC(=O)/C=C/C(=O)NCCCCCCNC(=O)/C=C/C(=O)O*,*CCOCCOC(=O)/C=C/C(=O)NCCCCCCNC(=O)/C=C/C(=O)O*,"{""canonical_smiles"": ""*CCOCCOC(=O)/C=C/C(=O)NCCCCCCNC(=O)/C=C/C(=O)O*"", ""formula"": ""C18H26*2N2O7"", ""molecular_weight_M0"": ""382.413000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*CCOCCOC(=O)/C=C/C(=O)NCCCCCCNC(=O)/C=C/C(=O)O*"", ""repeat_unit_id"": ""ru_ba2511bfe5410edc6a7d"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba2511bfe5410edc6a7d41b6"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba25cf3fe5c369ba2e66,RepeatUnit,ru_ba25cf3fe5c369ba2e66,*C=CC(C)C*,*C=CC(C)C*,"{""canonical_smiles"": ""*C=CC(C)C*"", ""formula"": ""C5H8*2"", ""molecular_weight_M0"": ""68.119000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""possible_chain_growth_polymer"", ""props"": ""egc;xc"", ""raw_smiles"": ""*C=CC(C)C*"", ""repeat_unit_id"": ""ru_ba25cf3fe5c369ba2e66"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba25cf3fe5c369ba2e6611f5"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba2a6d2d89f0fcb14e8d,RepeatUnit,ru_ba2a6d2d89f0fcb14e8d,*N=P(*)(C)c1ccccc1,*N=P(*)(C)c1ccccc1,"{""canonical_smiles"": ""*N=P(*)(C)c1ccccc1"", ""formula"": ""C7H8*2NP"", ""molecular_weight_M0"": ""137.122000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*N=P(*)(C)c1ccccc1"", ""repeat_unit_id"": ""ru_ba2a6d2d89f0fcb14e8d"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba2a6d2d89f0fcb14e8df82e"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba3042497614893488a3,RepeatUnit,ru_ba3042497614893488a3,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc12,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc12,"{""canonical_smiles"": ""*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc12"", ""formula"": ""C30H20*2N2O4"", ""molecular_weight_M0"": ""472.500000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc12"", ""repeat_unit_id"": ""ru_ba3042497614893488a3"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba3042497614893488a3486f"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba35b242d4f511530840,RepeatUnit,ru_ba35b242d4f511530840,*CC(C)(C)C1C(=O)OC(=O)C1*,*CC(C)(C)C1C(=O)OC(=O)C1*,"{""canonical_smiles"": ""*CC(C)(C)C1C(=O)OC(=O)C1*"", ""formula"": ""C8H10*2O3"", ""molecular_weight_M0"": ""154.165000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*CC(C)(C)C1C(=O)OC(=O)C1*"", ""repeat_unit_id"": ""ru_ba35b242d4f511530840"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba35b242d4f51153084095fb"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba384b6664787a947426,RepeatUnit,ru_ba384b6664787a947426,*c1ccc(C(C=CC)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,*c1ccc(C(C=CC)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,"{""canonical_smiles"": ""*c1ccc(C(C=CC)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1"", ""formula"": ""C26H16*2N2O4"", ""molecular_weight_M0"": ""420.424000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_chain_growth_polymer"", ""props"": ""egc"", ""raw_smiles"": ""*c1ccc(C(C=CC)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1"", ""repeat_unit_id"": ""ru_ba384b6664787a947426"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba384b6664787a9474266a8e"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba3bcf45280f430e8add,RepeatUnit,ru_ba3bcf45280f430e8add,*c1ccc(Cc2ccc(N(*)Cc3ccccc3)cc2)cc1,*c1ccc(Cc2ccc(N(*)Cc3ccccc3)cc2)cc1,"{""canonical_smiles"": ""*c1ccc(Cc2ccc(N(*)Cc3ccccc3)cc2)cc1"", ""formula"": ""C20H17*2N"", ""molecular_weight_M0"": ""271.363000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""egc"", ""raw_smiles"": ""*c1ccc(Cc2ccc(N(*)Cc3ccccc3)cc2)cc1"", ""repeat_unit_id"": ""ru_ba3bcf45280f430e8add"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba3bcf45280f430e8add16b0"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba3d28b8921139d499c6,RepeatUnit,ru_ba3d28b8921139d499c6,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(C4(c5ccc(O*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(C4(c5ccc(O*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,"{""canonical_smiles"": ""*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(C4(c5ccc(O*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1"", ""formula"": ""C46H42*2O6"", ""molecular_weight_M0"": ""690.836000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""tg"", ""raw_smiles"": ""*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(C4(c5ccc(O*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1"", ""repeat_unit_id"": ""ru_ba3d28b8921139d499c6"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba3d28b8921139d499c650f6"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba40dbc53332932e816b,RepeatUnit,ru_ba40dbc53332932e816b,*CC(*)C(=O)OCCC#N,*CC(*)C(=O)OCCC#N,"{""canonical_smiles"": ""*CC(*)C(=O)OCCC#N"", ""formula"": ""C6H7*2NO2"", ""molecular_weight_M0"": ""125.127000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""egc;tg"", ""raw_smiles"": ""*CC(*)C(=O)OCCC#N"", ""repeat_unit_id"": ""ru_ba40dbc53332932e816b"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba40dbc53332932e816bfee4"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba4694a5df8dc1cdba0d,RepeatUnit,ru_ba4694a5df8dc1cdba0d,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(C)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(C)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,"{""canonical_smiles"": ""*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(C)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C"", ""formula"": ""C46H32*2N6O6"", ""molecular_weight_M0"": ""764.798000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccc(C)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C"", ""repeat_unit_id"": ""ru_ba4694a5df8dc1cdba0d"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba4694a5df8dc1cdba0debbf"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba4d4087f86ac7de838f,RepeatUnit,ru_ba4d4087f86ac7de838f,*c1cc(C(c2ccc(OCCN(C)c3ccc(/C=C/C4=CC(=C(/C#N)S(C)(=O)=O)/CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCCN(C)c1ccc(/C=C/C2=CC(=C(/C#N)S(C)(=O)=O)/CC(C)(C)C2)cc1,*c1cc(C(c2ccc(OCCN(C)c3ccc(/C=C/C4=CC(=C(/C#N)S(C)(=O)=O)/CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCCN(C)c1ccc(/C=C/C2=CC(=C(/C#N)S(C)(=O)=O)/CC(C)(C)C2)cc1,"{""canonical_smiles"": ""*c1cc(C(c2ccc(OCCN(C)c3ccc(/C=C/C4=CC(=C(/C#N)S(C)(=O)=O)/CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCCN(C)c1ccc(/C=C/C2=CC(=C(/C#N)S(C)(=O)=O)/CC(C)(C)C2)cc1"", ""formula"": ""C75H66*2F6N6O11S2"", ""molecular_weight_M0"": ""1405.506000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg"", ""raw_smiles"": ""*c1cc(C(c2ccc(OCCN(C)c3ccc(/C=C/C4=C/C(=C(/C#N)S(C)(=O)=O)CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCCN(C)c1ccc(/C=C/C2=C/C(=C(/C#N)S(C)(=O)=O)CC(C)(C)C2)cc1"", ""repeat_unit_id"": ""ru_ba4d4087f86ac7de838f"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba4d4087f86ac7de838f6e8e"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba55d1f74399f65f2228,RepeatUnit,ru_ba55d1f74399f65f2228,*CCOC(=O)c1ccc(O*)cc1,*CCOC(=O)c1ccc(O*)cc1,"{""canonical_smiles"": ""*CCOC(=O)c1ccc(O*)cc1"", ""formula"": ""C9H8*2O3"", ""molecular_weight_M0"": ""164.160000"", ""num_records"": ""2"", ""polymer_origin_hint"": ""possible_condensation_polymer"", ""props"": ""tg;xc"", ""raw_smiles"": ""*CCOC(=O)c1ccc(O*)cc1"", ""repeat_unit_id"": ""ru_ba55d1f74399f65f2228"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba55d1f74399f65f2228ae50"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
kg_repeatunit_ru_ba5e96e542f1c7602ba8,RepeatUnit,ru_ba5e96e542f1c7602ba8,*OC(*)(C)C,*OC(*)(C)C,"{""canonical_smiles"": ""*OC(*)(C)C"", ""formula"": ""C3H6*2O"", ""molecular_weight_M0"": ""58.080000"", ""num_records"": ""1"", ""polymer_origin_hint"": ""unknown"", ""props"": ""egc"", ""raw_smiles"": ""*OC(*)(C)C"", ""repeat_unit_id"": ""ru_ba5e96e542f1c7602ba8"", ""repeat_unit_representation_type"": ""attachment_point_smiles"", ""structure_hash"": ""ba5e96e542f1c7602ba8446b"", ""valid_rdkit_parse"": ""true""}",dataset,true,deterministic,2.0
